mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
63.110497975349425,11.594647200929877,0.03774716854095459,0.0022563676317955564,relu,0.0001,"(64,)","{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,)}",0.8355532786885246,0.8486168032786885,0.8434537535229311,0.8421726876761465,0.8380732769664361,0.8357673584422239,0.8455034588777863,0.830130668716372,0.8434537535229311,0.8457596720471432,0.8408484711739183,0.005457967499619659,1,0.6775757575757576,0.6995359628770301,0.6883720930232559,0.70062893081761,0.6538071065989848,0.6838143036386449,0.6887115165336374,0.6739409499358151,0.726507713884993,0.7024390243902439,0.6895333359275972,0.018585012879745365,1,0.597860962566845,0.6449197860962567,0.6331550802139038,0.5957219251336898,0.6887700534759358,0.5835117773019272,0.6466809421841542,0.5620985010706638,0.5546038543897216,0.6167023554603854,0.6124025237893483,0.03963470013702609,3,0.6352272727272728,0.671118530884808,0.6596100278551532,0.6439306358381502,0.6708333333333333,0.6296938186019642,0.6670347874102706,0.6129597197898424,0.6290224650880388,0.6567844925883695,0.6476215084117203,0.01931699988023442,2
116.73765079975128,16.373687327745085,0.043685412406921385,0.003803186910836039,relu,0.0001,"(128,)","{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,)}",0.835297131147541,0.8386270491803278,0.8416602613374328,0.8347425057647964,0.8257750448373047,0.8285933897002306,0.8390981296438637,0.8145016653856009,0.8352549321035101,0.8291058160389444,0.8322655925139552,0.007621197745858895,5,0.6697674418604651,0.6817640047675805,0.7127516778523489,0.6738609112709832,0.6340694006309149,0.6683608640406608,0.6817102137767221,0.6296296296296297,0.6593647316538883,0.6557759626604434,0.6667054838143637,0.022909698681567957,4,0.6160427807486631,0.611764705882353,0.5679144385026738,0.6010695187165775,0.6449197860962567,0.563169164882227,0.6145610278372591,0.5460385438972163,0.6445396145610278,0.6017130620985011,0.6011732643222756,0.03146031226108043,10,0.6417827298050139,0.644870349492672,0.6321428571428571,0.6353872244205766,0.6394485683987274,0.6112725159790819,0.6463963963963963,0.5848623853211009,0.6518678938819708,0.6275823562255723,0.631561327706397,0.01897231287375832,6
75.4190883398056,7.384579263797208,0.038764142990112306,0.0014587176463154465,relu,0.0001,"(64, 32)","{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64, 32)}",0.8181352459016393,0.8311987704918032,0.8255188316679477,0.8267998975147323,0.825006405329234,0.8234691263130925,0.830386881885729,0.8142454522162439,0.8293620292083013,0.8311555213937997,0.8255278161922522,0.005387139080042143,9,0.6139817629179332,0.6885245901639344,0.6571782178217822,0.6418400876232202,0.6603053435114504,0.6503067484662577,0.6646489104116223,0.6219369894982497,0.6638141809290954,0.656072644721907,0.6518609476065451,0.020496495099869182,9,0.6481283422459893,0.5390374331550802,0.5679144385026738,0.6267379679144385,0.5550802139037433,0.5674518201284796,0.5877944325481799,0.5706638115631691,0.5813704496788008,0.6188436830835118,0.5863022592724066,0.03269525442641995,12,0.6305931321540063,0.6046790641871626,0.6092943201376936,0.6341991341991342,0.6031377106333528,0.6060606060606061,0.6238636363636364,0.5951982132886655,0.6198630136986302,0.6369146005509642,0.6163803431273852,0.013881554850701713,11
62.50596647262573,5.093281481581322,0.03992817401885986,0.0037252956595572994,relu,0.001,"(64,)","{'classifier__activation': 'relu', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,)}",0.842469262295082,0.8483606557377049,0.8396105559825775,0.8385857033051499,0.8367922111196515,0.8349987189341532,0.8421726876761465,0.8288496028695875,0.8419164745067896,0.849090443248783,0.8402846315675626,0.005727156832465515,2,0.7025316455696202,0.6854054054054054,0.6824085005903188,0.6947637292464879,0.6460784313725491,0.6678240740740741,0.6798642533936652,0.6709511568123393,0.706111833550065,0.6931690929451287,0.6829108122959655,0.01706462010894398,2,0.5935828877005348,0.6780748663101605,0.6181818181818182,0.5818181818181818,0.704812834224599,0.6177730192719486,0.6434689507494646,0.5588865096359743,0.5813704496788008,0.6627408993576017,0.6240710416929084,0.044909721020472554,1,0.6434782608695652,0.6817204301075269,0.6487093153759821,0.6332945285215367,0.6741687979539642,0.6418242491657397,0.6611661166116611,0.6098130841121495,0.6376981796829125,0.6776135741652983,0.6509486536566336,0.021505688317996485,1
112.52874498367309,17.729560732593487,0.042356109619140624,0.0014020386583103118,relu,0.001,"(128,)","{'classifier__activation': 'relu', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,)}",0.8327356557377049,0.8411885245901639,0.8344862925954394,0.8260312580066616,0.8244939789905201,0.830130668716372,0.8396105559825775,0.8283371765308737,0.8393543428132206,0.8370484242890085,0.8333416878252542,0.005652618668777709,4,0.6556291390728477,0.6842105263157895,0.667828106852497,0.6478060046189377,0.6341201716738197,0.6775884665792923,0.6891891891891891,0.6633663366336634,0.6782810685249709,0.6640969162995595,0.6662115925760567,0.016195156111959652,5,0.6352941176470588,0.6256684491978609,0.6149732620320856,0.6,0.6320855614973262,0.5535331905781584,0.6006423982869379,0.5738758029978587,0.6252676659528907,0.645610278372591,0.6106950726562769,0.02752305074714829,5,0.6453014665942423,0.6536312849162011,0.6403118040089086,0.6229872293170461,0.6331012319228709,0.6093105480259281,0.6418764302059496,0.6153846153846154,0.6506963788300836,0.6547231270358306,0.6367324116241677,0.01525363671374921,3
73.336492395401,14.595919338218954,0.0392035961151123,0.0017527969070284509,relu,0.001,"(64, 32)","{'classifier__activation': 'relu', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64, 32)}",0.8276127049180327,0.8329918032786885,0.8385857033051499,0.8255188316679477,0.8293620292083013,0.8273123238534461,0.8408916218293621,0.8234691263130925,0.8244939789905201,0.8288496028695875,0.8299087726234129,0.005557985598138087,6,0.6621287128712872,0.6620847651775487,0.6817640047675805,0.6362660944206009,0.6533637400228051,0.6467268623024831,0.6830409356725147,0.6390465380249716,0.6253776435045317,0.654292343387471,0.6544091640151795,0.017761494028795212,8,0.5721925133689839,0.6181818181818182,0.611764705882353,0.6342245989304813,0.6128342245989304,0.6134903640256959,0.6252676659528907,0.6027837259100642,0.6648822269807281,0.6038543897216274,0.6159476233553574,0.022556086557942067,2,0.6138841078600115,0.6393805309734514,0.644870349492672,0.6352437064809855,0.6324503311258278,0.6296703296703297,0.6528787031861375,0.6203856749311295,0.6445251686559419,0.6280623608017817,0.6341351263178268,0.011234168759496658,5
100.21918985843658,12.69038847022857,0.03980009555816651,0.002309413341512583,tanh,0.0001,"(64,)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,)}",0.8263319672131147,0.8327356557377049,0.8260312580066616,0.8321803740712272,0.8311555213937997,0.8267998975147323,0.8349987189341532,0.822188060466308,0.8339738662567256,0.8293620292083013,0.8295757348802727,0.003917030860853298,7,0.6506447831184057,0.6678571428571428,0.6649484536082474,0.6732673267326733,0.6474358974358975,0.6340956340956341,0.6726190476190477,0.636986301369863,0.665893271461717,0.6434689507494646,0.6557216809048093,0.014115571391782933,6,0.5935828877005348,0.6,0.5518716577540107,0.5818181818181818,0.6481283422459893,0.6531049250535332,0.6049250535331906,0.5974304068522484,0.6145610278372591,0.6434689507494646,0.6088891433544411,0.030276771688416006,6,0.6208053691275168,0.632112676056338,0.603156049094097,0.6242111302352267,0.6477819347942276,0.6434599156118144,0.636978579481398,0.6165745856353592,0.6391982182628062,0.6434689507494646,0.6307747409048249,0.013525678633405936,7
245.2029227733612,33.05545355890404,0.04595150947570801,0.0027154854356700783,tanh,0.0001,"(128,)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,)}",0.8145491803278688,0.8327356557377049,0.8119395336920318,0.8334614399180118,0.8180886497565975,0.8267998975147323,0.8288496028695875,0.8214194209582373,0.8270561106840891,0.8314117345631565,0.8246311226022017,0.007306540596378648,10,0.6189402480270575,0.667458432304038,0.6098360655737705,0.6710684273709484,0.6153846153846154,0.6580882352941176,0.6525229357798165,0.6326987681970885,0.64501679731243,0.6604651162790698,0.6431479641522951,0.021355829545778568,10,0.5871657754010695,0.6010695187165775,0.5967914438502674,0.597860962566845,0.6417112299465241,0.5749464668094219,0.6092077087794433,0.6049250535331906,0.6167023554603854,0.6081370449678801,0.6038517560031604,0.016894069145584518,8,0.6026344676180022,0.6325267304445695,0.6032432432432432,0.6323529411764706,0.6282722513089005,0.6137142857142858,0.6301218161683277,0.6185002736726875,0.6305418719211823,0.633221850613155,0.6225129731880824,0.011520865789757535,9
168.81114797592164,13.731704798225104,0.042233061790466306,0.0033391432050916717,tanh,0.0001,"(64, 32)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64, 32)}",0.8158299180327869,0.8173668032786885,0.8145016653856009,0.8142454522162439,0.816551370740456,0.7998975147322572,0.8227004868050217,0.8183448629259544,0.8209069946195234,0.8209069946195234,0.8161252063356057,0.0060432598554488,12,0.6258741258741258,0.6241610738255033,0.6194790486976217,0.6195899772209568,0.6188925081433225,0.5814696485623003,0.6326754385964912,0.6203208556149733,0.6336746302616609,0.6318742985409652,0.6208011605337921,0.01421414615020375,12,0.574331550802139,0.5967914438502674,0.5850267379679145,0.5818181818181818,0.6096256684491979,0.5845824411134903,0.6177730192719486,0.6209850107066381,0.5963597430406852,0.6027837259100642,0.5970077522930527,0.014973349143908599,11,0.5989960959286112,0.6101694915254238,0.6017601760176018,0.6001103143960287,0.6142241379310345,0.5830218900160171,0.6251354279523293,0.6206527554842162,0.6144511858797573,0.616986301369863,0.6085507776500884,0.011927524300719803,12
84.49800815582276,12.502188855023949,0.04204273223876953,0.004267357564010397,tanh,0.001,"(64,)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,)}",0.8332479508196722,0.8373463114754098,0.8267998975147323,0.8337176530873687,0.8326928004099411,0.8414040481680758,0.8298744555470151,0.8319241609018704,0.843709966692288,0.8367922111196515,0.8347509455736024,0.0048783522077926475,3,0.669047619047619,0.6875,0.6418400876232202,0.6727053140096618,0.6542669584245077,0.6829268292682927,0.6577102803738317,0.6724565756823822,0.7165775401069518,0.6911196911196911,0.6746150895656158,0.02020316307308687,3,0.6010695187165775,0.5882352941176471,0.6267379679144385,0.5957219251336898,0.6395721925133689,0.6295503211991434,0.6027837259100642,0.5802997858672377,0.5738758029978587,0.5749464668094219,0.6012793001179448,0.02236422948385604,9,0.6332394366197183,0.6340057636887608,0.6341991341991342,0.6318774815655134,0.6468361276365603,0.6551532033426184,0.6290502793296089,0.6229885057471264,0.6373365041617123,0.6277030976037405,0.6352389533894494,0.008936069260914385,4
194.08974180221557,18.46236385037628,0.04889969825744629,0.007864366682379087,tanh,0.001,"(128,)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,)}",0.8319672131147541,0.8319672131147541,0.8211632077888803,0.8227004868050217,0.8257750448373047,0.8242377658211633,0.8370484242890085,0.822188060466308,0.8357673584422239,0.8349987189341532,0.8287813493613572,0.005867456331592779,8,0.6707466340269278,0.6732919254658385,0.6200607902735562,0.6555697823303457,0.628140703517588,0.6399548532731377,0.6886075949367089,0.6481481481481481,0.6647919010123734,0.6666666666666666,0.6555978999651291,0.020386854098401144,7,0.586096256684492,0.5796791443850268,0.6545454545454545,0.5475935828877005,0.6684491978609626,0.607066381156317,0.582441113490364,0.5620985010706638,0.632762312633833,0.6209850107066381,0.6041716955421453,0.03761338103752729,7,0.6255707762557078,0.6229885057471264,0.6368366285119667,0.5967365967365967,0.6476683937823834,0.6230769230769231,0.6310904872389791,0.6020642201834863,0.648381788261108,0.6430155210643016,0.6277429840858579,0.01679292520647133,8
143.97560505867006,52.33382972687925,0.030181074142456056,0.011588782492856687,tanh,0.001,"(64, 32)","{'classifier__activation': 'tanh', 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64, 32)}",0.8140368852459017,0.8299180327868853,0.816551370740456,0.8155265180630284,0.8145016653856009,0.8157827312323853,0.8288496028695875,0.8052779912887522,0.8255188316679477,0.8209069946195234,0.8186870623900069,0.007231482128289999,11,0.6147091108671789,0.6520763187429854,0.6218020022246941,0.613277133825079,0.6056056056056056,0.6242774566473989,0.6561032863849765,0.5935483870967742,0.6367567567567568,0.6238145416227608,0.624197059977421,0.018582638973318032,11,0.5989304812834224,0.6213903743315508,0.597860962566845,0.6224598930481283,0.6470588235294118,0.5781584582441114,0.5985010706638115,0.5910064239828694,0.6306209850107066,0.6338329764453962,0.6119820449106254,0.020950065140610763,4,0.6067172264355363,0.6363636363636364,0.6095965103598692,0.6178343949044586,0.6256463288521199,0.6003335186214563,0.6259798432250839,0.592274678111588,0.633674018289403,0.6287838555496548,0.6177204010712807,0.01411522515087079,10
